날짜,종가,오픈,고가,저가,거래량,변동 %
2020년 01월 26일,18.218,18.115,18.37,18.115,-,-1.98%
2020년 01월 24일,18.586,18.586,18.586,18.586,1.03K,1.55%
2020년 01월 23일,18.303,18.303,18.303,18.303,0.40K,0.01%
2020년 01월 22일,18.302,18.302,18.302,18.302,1.50K,0.10%
2020년 01월 21일,18.283,18.283,18.283,18.283,0.81K,1.16%
2020년 01월 20일,18.073,18.045,18.133,18.003,-,0.17%
2020년 01월 19일,18.043,18.032,18.06,18.027,-,-2.75%
2020년 01월 17일,18.554,18.554,18.554,18.554,0.59K,0.72%
2020년 01월 16일,18.421,18.421,18.421,18.421,0.22K,-0.27%
2020년 01월 15일,18.47,18.47,18.47,18.47,1.01K,1.35%
2020년 01월 14일,18.224,18.224,18.224,18.224,2.36K,-1.42%
2020년 01월 13일,18.486,18.486,18.486,18.486,1.72K,2.26%
2020년 01월 12일,18.078,18.135,18.15,18.052,-,-2.77%
2020년 01월 10일,18.593,18.593,18.593,18.593,2.86K,0.93%
2020년 01월 09일,18.421,18.421,18.421,18.421,2.27K,-1.23%
2020년 01월 08일,18.651,18.651,18.651,18.651,2.27K,-1.19%
2020년 01월 07일,18.876,18.876,18.876,18.876,1.85K,1.15%
2020년 01월 06일,18.662,18.662,18.662,18.662,4.18K,2.47%
2020년 01월 05일,18.212,18.098,18.343,18.098,-,-2.26%
2020년 01월 03일,18.633,18.633,18.633,18.633,1.42K,0.56%
2020년 01월 02일,18.53,18.53,18.53,18.53,0.73K,3.30%
2020년 01월 01일,17.938,17.913,18,17.913,-,-2.53%
2019년 12월 31일,18.404,18.404,18.404,18.404,0.77K,-0.43%
2019년 12월 30일,18.484,18.484,18.484,18.484,0.27K,3.39%
2019년 12월 29일,17.878,17.835,17.887,17.835,-,-2.94%
2019년 12월 27일,18.42,18.42,18.42,18.42,0.45K,-0.27%
2019년 12월 26일,18.469,18.469,18.469,18.469,0.92K,3.57%
2019년 12월 25일,17.832,17.85,17.863,17.808,-,-2.74%
2019년 12월 24일,18.335,18.335,18.335,18.335,1.32K,1.97%
2019년 12월 23일,17.981,17.981,17.981,17.981,0.78K,4.26%
2019년 12월 22일,17.247,17.262,17.262,17.238,-,-2.59%
2019년 12월 20일,17.706,17.706,17.706,17.706,0.22K,0.40%
2019년 12월 19일,17.636,17.636,17.636,17.636,0.14K,0.59%
2019년 12월 18일,17.532,17.532,17.532,17.532,0.44K,-0.13%
2019년 12월 17일,17.554,17.554,17.554,17.554,0.24K,-0.23%
2019년 12월 16일,17.595,17.595,17.595,17.595,0.34K,3.60%
2019년 12월 15일,16.983,17,17.027,16.98,-,-2.95%
2019년 12월 13일,17.499,17.499,17.499,17.499,0.58K,0.33%
2019년 12월 12일,17.442,17.442,17.442,17.442,0.25K,0.59%
2019년 12월 11일,17.34,17.34,17.34,17.34,0.71K,0.83%
2019년 12월 10일,17.197,17.197,17.197,17.197,0.83K,0.37%
2019년 12월 09일,17.134,17.134,17.134,17.134,0.54K,2.99%
2019년 12월 08일,16.637,16.602,16.637,16.598,-,-2.67%
2019년 12월 06일,17.094,17.094,17.094,17.094,1.16K,-2.68%
2019년 12월 05일,17.564,17.564,17.564,17.564,0.97K,0.72%
2019년 12월 04일,17.439,17.439,17.439,17.439,0.48K,-1.94%
2019년 12월 03일,17.784,17.784,17.784,17.784,0.52K,1.58%
2019년 12월 02일,17.507,17.507,17.507,17.507,0.38K,2.61%
2019년 12월 01일,17.062,17.098,17.102,17.052,-,-3.20%
2019년 11월 29일,17.626,17.626,17.626,17.626,0.49K,3.49%
2019년 11월 28일,17.032,17.08,17.102,17.003,-,-3.03%
2019년 11월 27일,17.565,17.565,17.565,17.565,1.40K,-0.69%
2019년 11월 26일,17.687,17.687,17.687,17.687,2.24K,0.95%
2019년 11월 25일,17.52,17.52,17.52,17.52,4.37K,2.87%
2019년 11월 24일,17.032,17.155,17.155,17.01,-,-3.36%
2019년 11월 22일,17.624,17.624,17.624,17.624,1.10K,-0.35%
2019년 11월 21일,17.686,17.686,17.686,17.686,0.83K,-0.25%
2019년 11월 20일,17.731,17.731,17.731,17.731,0.35K,-0.03%
2019년 11월 19일,17.737,17.737,17.737,17.737,0.52K,0.67%
2019년 11월 18일,17.619,17.619,17.619,17.619,1.64K,3.87%
2019년 11월 17일,16.962,16.935,16.968,16.933,-,-3.49%
2019년 11월 15일,17.576,17.576,17.576,17.576,0.85K,-0.49%
2019년 11월 14일,17.663,17.663,17.663,17.663,1.28K,0.63%
2019년 11월 13일,17.552,17.552,17.552,17.552,1.65K,1.27%
2019년 11월 12일,17.332,17.332,17.332,17.332,2.86K,-0.68%
2019년 11월 11일,17.45,17.45,17.45,17.45,1.41K,3.86%
2019년 11월 10일,16.802,16.762,16.808,16.758,-,-3.82%
2019년 11월 08일,17.47,17.47,17.47,17.47,1.70K,-1.12%
2019년 11월 07일,17.667,17.667,17.667,17.667,1.56K,-3.22%
2019년 11월 06일,18.254,18.254,18.254,18.254,0.89K,0.19%
2019년 11월 05일,18.22,18.22,18.22,18.22,0.72K,-2.69%
2019년 11월 04일,18.724,18.724,18.724,18.724,0.79K,3.32%
2019년 11월 03일,18.122,18.11,18.133,18.09,-,-3.10%
2019년 11월 01일,18.701,18.701,18.701,18.701,0.94K,0.01%
2019년 10월 31일,18.699,18.699,18.699,18.699,0.80K,1.16%
2019년 10월 30일,18.484,18.484,18.484,18.484,1.21K,0.20%
2019년 10월 29일,18.447,18.447,18.447,18.447,0.16K,-0.24%
2019년 10월 28일,18.491,18.491,18.491,18.491,0.52K,2.55%
2019년 10월 27일,18.032,18.038,18.062,18.01,-,-2.71%
2019년 10월 25일,18.534,18.534,18.534,18.534,0.71K,0.68%
2019년 10월 24일,18.408,18.408,18.408,18.408,0.70K,1.27%
2019년 10월 23일,18.178,18.178,18.178,18.178,3.34K,0.49%
2019년 10월 22일,18.089,18.089,18.089,18.089,0.83K,-0.55%
2019년 10월 21일,18.189,18.189,18.189,18.189,0.32K,3.39%
2019년 10월 20일,17.593,17.57,17.605,17.565,-,-3.13%
2019년 10월 18일,18.162,18.162,18.162,18.162,0.17K,-0.19%
2019년 10월 17일,18.196,18.196,18.196,18.196,0.21K,1.06%
2019년 10월 16일,18.005,18.005,18.005,18.005,0.80K,0.25%
2019년 10월 15일,17.96,17.96,17.96,17.96,0.22K,-1.79%
2019년 10월 14일,18.288,18.288,18.288,18.288,0.11K,4.43%
2019년 10월 13일,17.512,17.535,17.595,17.497,-,-3.36%
2019년 10월 11일,18.121,18.121,18.121,18.121,0.37K,-0.29%
2019년 10월 10일,18.173,18.173,18.173,18.173,0.77K,-1.14%
2019년 10월 09일,18.382,18.382,18.382,18.382,0.52K,0.61%
2019년 10월 08일,18.271,18.271,18.271,18.271,0.46K,0.87%
2019년 10월 07일,18.113,18.113,18.113,18.113,0.17K,2.83%
2019년 10월 06일,17.615,17.598,17.688,17.58,-,-3.20%
2019년 10월 04일,18.198,18.198,18.198,18.198,0.39K,-0.26%
2019년 10월 03일,18.245,18.245,18.245,18.245,0.76K,-0.10%
2019년 10월 02일,18.264,18.264,18.264,18.264,0.79K,2.13%
2019년 10월 01일,17.883,17.883,17.883,17.883,1.23K,1.71%
2019년 09월 30일,17.583,17.6,17.6,17.6,0.00K,0.03%
2019년 09월 29일,17.578,17.595,17.657,17.555,-,-3.63%
2019년 09월 27일,18.241,18.13,18.13,18.125,0.00K,-1.42%
2019년 09월 26일,18.503,18.503,18.503,18.503,0.23K,-0.88%
2019년 09월 25일,18.667,18.667,18.667,18.667,0.41K,-2.88%
2019년 09월 24일,19.221,19.221,19.221,19.221,0.71K,-0.46%
2019년 09월 23일,19.31,19.31,19.31,19.31,0.59K,7.00%
2019년 09월 22일,18.047,18.052,18.058,18.012,-,-2.19%
2019년 09월 20일,18.451,18.451,18.451,18.451,0.23K,-0.19%
2019년 09월 19일,18.486,18.486,18.486,18.486,0.26K,-0.20%
2019년 09월 18일,18.523,18.523,18.523,18.523,0.05K,-1.20%
2019년 09월 17일,18.748,18.748,18.748,18.748,0.32K,0.59%
2019년 09월 16일,18.638,18.638,18.638,18.638,0.15K,4.57%
2019년 09월 15일,17.823,17.517,17.843,17.517,-,-1.99%
2019년 09월 13일,18.184,18.184,18.184,18.184,1.33K,-3.14%
2019년 09월 12일,18.774,18.774,18.774,18.774,0.78K,0.15%
2019년 09월 11일,18.746,18.746,18.746,18.746,0.80K,-0.04%
2019년 09월 10일,18.753,18.753,18.753,18.753,0.02K,0.13%
2019년 09월 09일,18.728,18.728,18.728,18.728,0.62K,2.52%
2019년 09월 08일,18.267,18.262,18.282,18.157,-,-2.19%
2019년 09월 06일,18.676,18.676,18.676,18.676,0.09K,-3.57%
2019년 09월 05일,19.368,19.368,19.368,19.368,0.27K,-3.63%
2019년 09월 04일,20.098,20.098,20.098,20.098,0.19K,1.61%
2019년 09월 03일,19.78,19.78,19.78,19.78,0.43K,6.97%
2019년 09월 02일,18.492,18.562,18.652,18.367,-,-0.40%
2019년 09월 01일,18.567,18.475,18.683,18.475,-,-1.64%
2019년 08월 30일,18.877,18.877,18.877,18.877,0.66K,0.15%
2019년 08월 29일,18.849,18.849,18.849,18.849,1.07K,-0.63%
2019년 08월 28일,18.968,18.968,18.968,18.968,1.02K,0.86%
2019년 08월 27일,18.806,18.806,18.806,18.806,1.22K,2.80%
2019년 08월 26일,18.293,18.293,18.293,18.293,0.19K,2.70%
2019년 08월 25일,17.812,17.552,17.863,17.552,-,-1.32%
2019년 08월 23일,18.051,18.051,18.051,18.051,0.38K,2.10%
2019년 08월 22일,17.679,17.679,17.679,17.679,0.53K,-0.61%
2019년 08월 21일,17.788,17.788,17.788,17.788,0.29K,0.03%
2019년 08월 20일,17.782,17.782,17.782,17.782,0.30K,1.20%
2019년 08월 19일,17.572,17.572,17.572,17.572,0.41K,2.96%
2019년 08월 18일,17.067,17.108,17.122,17.06,-,-3.87%
2019년 08월 16일,17.755,17.755,17.755,17.755,0.46K,-0.49%
2019년 08월 15일,17.842,17.842,17.842,17.842,0.56K,-0.39%
2019년 08월 14일,17.911,17.911,17.911,17.911,0.44K,1.67%
2019년 08월 13일,17.616,17.616,17.616,17.616,0.25K,-0.44%
2019년 08월 12일,17.693,17.693,17.693,17.693,0.05K,4.09%
2019년 08월 11일,16.997,16.968,17.003,16.942,-,-3.18%
2019년 08월 09일,17.556,17.556,17.556,17.556,0.29K,-0.02%
2019년 08월 08일,17.56,17.56,17.56,17.56,0.76K,-1.48%
2019년 08월 07일,17.823,17.823,17.823,17.823,0.38K,4.37%
2019년 08월 06일,17.076,17.076,17.076,17.076,0.29K,0.32%
2019년 08월 05일,17.022,17.022,17.022,17.022,0.16K,5.05%
2019년 08월 04일,16.203,16.218,16.245,16.203,-,-4.19%
2019년 08월 02일,16.912,16.912,16.912,16.912,0.21K,0.48%
2019년 08월 01일,16.831,16.89,16.91,16.89,0.00K,-1.30%
2019년 07월 31일,17.053,17.053,17.053,17.053,0.10K,-0.92%
2019년 07월 30일,17.211,17.211,17.211,17.211,0.01K,0.70%
2019년 07월 29일,17.092,17.092,17.092,17.092,0.04K,4.21%
2019년 07월 28일,16.402,16.427,16.453,16.402,-,-3.78%
2019년 07월 26일,17.046,17.046,17.046,17.046,0.22K,-0.05%
2019년 07월 25일,17.055,17.055,17.055,17.055,0.30K,-1.25%
2019년 07월 24일,17.271,17.271,17.271,17.271,0.14K,0.90%
2019년 07월 23일,17.117,17.117,17.117,17.117,0.38K,0.39%
2019년 07월 22일,17.05,17.05,17.05,17.05,0.29K,5.03%
2019년 07월 21일,16.233,16.23,16.29,16.212,-,-3.56%
2019년 07월 19일,16.832,16.832,16.832,16.832,0.51K,-0.02%
2019년 07월 18일,16.836,16.836,16.836,16.836,0.47K,1.34%
2019년 07월 17일,16.613,16.613,16.613,16.613,0.05K,1.77%
2019년 07월 16일,16.324,16.324,16.324,16.324,0.23K,2.02%
2019년 07월 15일,16,16,16,16,0.11K,4.90%
2019년 07월 14일,15.252,15.248,15.277,15.227,-,-3.93%
2019년 07월 12일,15.876,15.876,15.876,15.876,0.12K,0.56%
2019년 07월 11일,15.787,15.787,15.787,15.787,0.00K,-0.51%
2019년 07월 10일,15.868,15.868,15.868,15.868,0.27K,0.47%
2019년 07월 09일,15.793,15.793,15.793,15.793,0.01K,0.62%
2019년 07월 08일,15.695,15.695,15.695,15.695,0.15K,4.65%
2019년 07월 07일,14.998,15.018,15.055,14.982,-,-4.14%
2019년 07월 05일,15.645,15.645,15.645,15.645,0.22K,1.92%
2019년 07월 04일,15.35,15.342,15.37,15.252,-,-3.83%
2019년 07월 03일,15.961,15.961,15.961,15.961,0.32K,0.62%
2019년 07월 02일,15.862,15.862,15.862,15.862,0.55K,0.34%
2019년 07월 01일,15.809,15.809,15.809,15.809,0.15K,3.79%
2019년 06월 30일,15.232,15.35,15.35,15.16,-,-4.45%
2019년 06월 28일,15.942,15.942,15.942,15.942,0.60K,0.30%
2019년 06월 27일,15.894,15.894,15.894,15.894,0.04K,1.27%
2019년 06월 26일,15.695,15.655,15.655,15.655,0.00K,-0.08%
2019년 06월 25일,15.707,15.79,15.79,15.79,0.15K,-0.40%
2019년 06월 24일,15.77,15.735,15.735,15.735,0.03K,2.39%
2019년 06월 23일,15.402,15.33,15.422,15.33,-,-1.82%
2019년 06월 21일,15.687,15.85,15.85,15.715,0.00K,-1.22%
2019년 06월 20일,15.881,15.65,15.865,15.65,0.16K,3.41%
2019년 06월 19일,15.357,15.34,15.48,15.34,0.00K,-0.23%
2019년 06월 18일,15.392,15.165,15.31,15.155,0.03K,1.05%
2019년 06월 17일,15.232,15.135,15.135,15.1,0.01K,2.87%
2019년 06월 16일,14.807,14.842,14.863,14.803,-,-2.63%
2019년 06월 14일,15.207,15.4,15.4,15.185,0.11K,-0.54%
2019년 06월 13일,15.29,15.1,15.175,15.065,0.05K,0.85%
2019년 06월 12일,15.161,15.24,15.24,15.24,0.02K,0.01%
2019년 06월 11일,15.16,15.1,15.11,15.1,0.00K,0.65%
2019년 06월 10일,15.062,15.055,15.055,15.055,0.00K,0.59%
2019년 06월 09일,14.973,15.008,15.008,14.953,-,-3.10%
2019년 06월 07일,15.452,15.48,15.48,15.47,0.05K,0.86%
2019년 06월 06일,15.321,15.175,15.175,15.175,0.02K,0.70%
2019년 06월 05일,15.214,15.3,15.38,15.3,0.00K,0.08%
2019년 06월 04일,15.202,15.23,15.23,15.225,0.00K,0.17%
2019년 06월 03일,15.176,15.04,15.04,15.04,0.01K,3.93%
2019년 06월 02일,14.602,14.555,14.602,14.555,-,-2.70%
2019년 05월 31일,15.007,14.785,14.92,14.785,0.01K,0.49%
2019년 05월 30일,14.934,14.815,14.815,14.815,0.00K,0.57%
2019년 05월 29일,14.849,14.8,14.8,14.8,0.11K,0.54%
2019년 05월 28일,14.769,14.895,14.895,14.735,0.00K,1.35%
2019년 05월 27일,14.572,14.553,14.607,14.537,-,0.10%
2019년 05월 26일,14.557,14.545,14.562,14.545,-,-2.99%
2019년 05월 24일,15.005,14.86,14.86,14.855,0.18K,-0.37%
2019년 05월 23일,15.061,14.92,15.06,14.92,0.01K,1.09%
2019년 05월 22일,14.899,14.85,14.89,14.85,0.01K,0.25%
2019년 05월 21일,14.862,14.85,14.87,14.85,0.00K,-0.23%
2019년 05월 20일,14.896,14.805,14.805,14.805,0.15K,3.24%
2019년 05월 19일,14.428,14.39,14.428,14.39,-,-2.76%
2019년 05월 17일,14.837,14.98,14.98,14.83,0.09K,-1.02%
2019년 05월 16일,14.99,15.115,15.115,14.835,0.44K,-1.78%
2019년 05월 15일,15.262,15.235,15.235,15.235,0.00K,-0.05%
2019년 05월 14일,15.269,15.095,15.13,15.095,0.00K,0.19%
2019년 05월 13일,15.24,15.25,15.25,15.25,0.00K,3.27%
2019년 05월 12일,14.758,14.78,14.793,14.758,-,-3.28%
2019년 05월 10일,15.259,15.105,15.115,15.065,0.05K,0.10%
2019년 05월 09일,15.243,15.165,15.165,15.03,0.10K,-0.59%
2019년 05월 08일,15.333,15.265,15.275,15.165,0.06K,-0.49%
2019년 05월 07일,15.409,15.2,15.255,15.145,0.06K,-0.09%
2019년 05월 06일,15.423,15.45,15.47,15.37,0.00K,3.20%
2019년 05월 05일,14.945,14.953,14.988,14.932,-,-3.46%
2019년 05월 03일,15.48,14.965,15.295,14.965,0.18K,2.40%
2019년 05월 02일,15.117,15.1,15.1,15.095,0.01K,-0.73%
2019년 05월 01일,15.228,15.31,15.31,15.01,0.08K,-1.61%
2019년 04월 30일,15.477,15.345,15.36,15.195,0.03K,0.36%
2019년 04월 29일,15.421,15.345,15.355,15.245,0.02K,2.72%
2019년 04월 28일,15.012,15.035,15.035,15.012,-,-3.69%
2019년 04월 26일,15.587,15.51,15.51,15.51,0.05K,0.85%
2019년 04월 25일,15.456,15.55,15.55,15.55,0.00K,-0.28%
2019년 04월 24일,15.499,15.245,15.285,15.245,0.03K,0.78%
2019년 04월 23일,15.379,15.2,15.215,15.2,0.00K,-1.21%
2019년 04월 22일,15.568,15.44,15.44,15.425,0.14K,3.91%
2019년 04월 21일,14.982,14.955,14.988,14.955,-,0.11%
2019년 04월 19일,14.965,14.965,14.965,14.965,-,-3.79%
2019년 04월 18일,15.554,15.555,15.555,15.555,0.00K,0.12%
2019년 04월 17일,15.535,15.385,15.385,15.36,0.03K,0.07%
2019년 04월 16일,15.524,15.34,15.34,15.34,0.02K,-0.42%
2019년 04월 15일,15.589,15.33,15.33,15.33,0.02K,4.50%
2019년 04월 14일,14.918,14.928,14.95,14.912,-,-4.23%
2019년 04월 12일,15.577,15.385,15.42,15.385,0.02K,0.66%
2019년 04월 11일,15.475,15.735,15.735,15.735,0.00K,-2.44%
2019년 04월 10일,15.862,15.655,15.7,15.63,0.33K,0.22%
2019년 04월 09일,15.827,15.875,15.875,15.875,0.00K,-0.04%
2019년 04월 08일,15.834,15.56,15.68,15.555,0.39K,4.94%
2019년 04월 07일,15.088,15.078,15.107,15.078,-,-3.89%
2019년 04월 05일,15.699,15.715,15.715,15.715,0.05K,0.04%
2019년 04월 04일,15.692,15.5,15.5,15.5,0.05K,-0.12%
2019년 04월 03일,15.711,15.535,15.535,15.515,0.27K,0.25%
2019년 04월 02일,15.672,15.4,15.4,15.4,0.00K,-0.15%
2019년 04월 01일,15.696,15.55,15.555,15.545,0.22K,3.86%
2019년 03월 31일,15.113,15.102,15.133,15.098,-,-3.77%
2019년 03월 29일,15.705,15.51,15.51,15.51,0.04K,0.92%
2019년 03월 28일,15.562,15.625,15.625,15.625,0.10K,-2.07%
2019년 03월 27일,15.891,15.63,15.65,15.455,0.05K,-0.90%
2019년 03월 26일,16.035,15.725,15.725,15.59,0.00K,-0.83%
2019년 03월 25일,16.17,15.615,15.765,15.58,0.05K,4.95%
2019년 03월 24일,15.408,15.438,15.447,15.408,-,-3.77%
2019년 03월 22일,16.012,15.88,15.88,15.88,0.01K,-0.27%
2019년 03월 21일,16.055,16.01,16.01,15.905,0.06K,0.73%
2019년 03월 20일,15.938,15.98,15.98,15.98,0.00K,-0.35%
2019년 03월 19일,15.994,15.865,15.865,15.865,0.12K,0.31%
2019년 03월 18일,15.945,15.45,15.595,15.45,0.11K,4.43%
2019년 03월 17일,15.268,15.287,15.31,15.268,-,-4.26%
2019년 03월 15일,15.948,15.66,15.66,15.66,0.00K,0.98%
2019년 03월 14일,15.794,15.725,15.74,15.725,0.10K,-1.80%
2019년 03월 13일,16.084,15.66,15.73,15.63,0.83K,0.27%
2019년 03월 12일,16.04,15.91,15.91,15.91,0.00K,0.87%
2019년 03월 11일,15.901,15.69,15.69,15.69,0.05K,3.67%
2019년 03월 10일,15.338,15.352,15.352,15.322,-,-3.99%
2019년 03월 08일,15.975,15.76,15.81,15.76,0.02K,1.99%
2019년 03월 07일,15.663,15.5,15.55,15.485,0.04K,-0.27%
2019년 03월 06일,15.706,15.74,15.74,15.74,0.00K,-0.17%
2019년 03월 05일,15.732,15.55,15.585,15.55,0.04K,-0.01%
2019년 03월 04일,15.733,15.82,15.82,15.82,0.00K,3.78%
2019년 03월 03일,15.16,15.3,15.3,15.117,-,-4.56%
2019년 03월 01일,15.884,15.975,16.025,15.825,0.01K,-2.30%
2019년 02월 28일,16.258,16.315,16.315,16.11,0.11K,-0.81%
2019년 02월 27일,16.391,16.625,16.625,16.545,0.00K,-0.93%
2019년 02월 26일,16.545,16.125,16.175,16.03,0.42K,0.02%
2019년 02월 25일,16.542,16.225,16.225,16.1,0.54K,4.15%
2019년 02월 24일,15.883,15.88,15.893,15.867,-,-4.42%
2019년 02월 22일,16.617,16.59,16.59,16.59,0.00K,0.64%
2019년 02월 21일,16.512,16.325,16.325,16.325,0.01K,-2.23%
2019년 02월 20일,16.889,16.57,16.735,16.57,0.02K,1.28%
2019년 02월 19일,16.676,16.335,16.34,16.3,0.01K,5.63%
2019년 02월 18일,15.787,15.752,15.828,15.738,-,0.25%
2019년 02월 17일,15.748,15.752,15.76,15.742,-,-4.27%
2019년 02월 15일,16.451,15.955,16.045,15.845,0.22K,1.35%
2019년 02월 14일,16.232,16.115,16.115,16.02,0.01K,-0.74%
2019년 02월 13일,16.353,15.98,16.05,15.875,0.02K,-0.31%
2019년 02월 12일,16.404,16.055,16.095,15.945,1.46K,-0.03%
2019년 02월 11일,16.409,16.08,16.08,15.945,0.29K,3.74%
2019년 02월 10일,15.818,15.822,15.822,15.785,-,-4.30%
2019년 02월 08일,16.529,16.06,16.13,16.025,0.54K,0.60%
2019년 02월 07일,16.43,15.95,16.01,15.93,0.05K,0.09%
2019년 02월 06일,16.415,16.035,16.11,15.935,0.16K,-0.82%
2019년 02월 05일,16.55,16.41,16.445,16.41,0.00K,-0.30%
2019년 02월 04일,16.6,15.985,16.165,15.985,0.00K,4.32%
2019년 02월 03일,15.912,15.91,15.932,15.902,-,-4.37%
2019년 02월 01일,16.64,16.525,16.525,16.525,0.01K,-0.83%
2019년 01월 31일,16.779,16.68,16.725,16.625,0.03K,0.87%
2019년 01월 30일,16.634,16.135,16.235,16.135,1.38K,0.53%
2019년 01월 29일,16.546,16.02,16.13,16.02,0.22K,0.50%
2019년 01월 28일,16.464,15.925,16.035,15.925,0.09K,4.65%
2019년 01월 27일,15.732,15.758,15.765,15.732,-,-4.05%
2019년 01월 25일,16.396,15.845,15.945,15.845,0.21K,2.53%
2019년 01월 24일,15.991,15.635,15.635,15.56,0.02K,-0.50%
2019년 01월 23일,16.072,15.955,15.955,15.955,0.00K,0.37%
2019년 01월 22일,16.012,15.785,15.8,15.785,0.00K,4.77%
2019년 01월 21일,15.283,15.363,15.383,15.207,-,-0.52%
2019년 01월 20일,15.363,15.36,15.395,15.357,-,-4.52%
2019년 01월 18일,16.091,15.98,15.98,15.95,0.01K,-0.86%
2019년 01월 17일,16.231,16.175,16.175,16.055,0.01K,-0.61%
2019년 01월 16일,16.331,15.82,15.915,15.82,0.12K,0.12%
2019년 01월 15일,16.312,16.22,16.22,16.22,0.00K,-0.42%
2019년 01월 14일,16.38,16.115,16.115,16.115,0.00K,4.75%
2019년 01월 13일,15.637,15.635,15.652,15.633,-,-4.34%
2019년 01월 11일,16.346,16.13,16.24,16.13,0.10K,0.07%
2019년 01월 10일,16.334,16.29,16.29,16.22,0.01K,-0.54%
2019년 01월 09일,16.422,16.015,16.02,15.99,0.42K,0.14%
2019년 01월 08일,16.399,15.925,16,15.915,0.49K,-0.21%
2019년 01월 07일,16.433,16.115,16.13,16.085,0.05K,4.30%
2019년 01월 06일,15.755,15.77,15.805,15.752,-,-4.31%
2019년 01월 04일,16.464,16.14,16.14,16,0.53K,-0.07%
2019년 01월 03일,16.476,16.14,16.14,16.14,0.01K,0.93%
2019년 01월 02일,16.324,15.715,15.925,15.71,0.05K,5.16%
2019년 01월 01일,15.523,15.56,15.56,15.515,-,-4.25%
2018년 12월 31일,16.212,15.97,15.97,15.97,0.03K,5.01%
2018년 12월 30일,15.438,15.457,15.457,15.42,-,-4.17%
2018년 12월 28일,16.109,15.63,15.69,15.63,0.05K,0.77%
2018년 12월 27일,15.986,15.455,15.545,15.395,0.19K,1.16%
2018년 12월 26일,15.803,15.435,15.49,15.405,0.00K,6.69%
2018년 12월 25일,14.812,14.835,14.875,14.812,-,-4.40%
2018년 12월 24일,15.493,15.035,15.035,15.035,0.03K,5.23%
2018년 12월 23일,14.723,14.732,14.738,14.715,-,-4.27%
2018년 12월 21일,15.379,15.275,15.275,15.275,0.00K,-1.09%
2018년 12월 20일,15.548,15.045,15.045,15.045,0.06K,0.33%
2018년 12월 19일,15.497,15,15.13,14.915,0.16K,0.76%
2018년 12월 18일,15.38,14.95,15,14.95,0.13K,-0.37%
2018년 12월 17일,15.437,14.92,15.01,14.915,0.05K,5.47%
2018년 12월 16일,14.637,14.623,14.648,14.62,-,-4.42%
2018년 12월 14일,15.314,14.94,14.945,14.935,0.17K,-1.42%
2018년 12월 13일,15.535,15.055,15.12,15.05,0.50K,0.01%
2018년 12월 12일,15.534,14.985,15.125,14.985,0.05K,1.43%
2018년 12월 11일,15.315,15.025,15.07,14.875,0.63K,0.15%
2018년 12월 10일,15.292,14.88,14.94,14.845,0.46K,4.05%
2018년 12월 09일,14.697,14.735,14.735,14.697,-,-4.49%
2018년 12월 07일,15.388,14.94,14.965,14.905,0.05K,1.19%
2018년 12월 06일,15.207,14.805,14.805,14.695,0.03K,-0.51%
2018년 12월 05일,15.285,14.67,14.7,14.58,0.58K,-0.37%
2018년 12월 04일,15.342,14.88,14.88,14.87,0.15K,0.89%
2018년 12월 03일,15.206,14.73,14.88,14.73,0.23K,6.26%
2018년 12월 02일,14.31,14.305,14.355,14.29,-,-4.08%
2018년 11월 30일,14.919,14.6,14.6,14.39,0.34K,-1.24%
2018년 11월 29일,15.107,14.665,14.735,14.635,0.18K,-0.36%
2018년 11월 28일,15.162,14.555,14.555,14.555,0.24K,1.57%
2018년 11월 27일,14.928,14.61,14.62,14.485,0.03K,-0.86%
2018년 11월 26일,15.057,14.64,14.65,14.62,0.01K,4.56%
2018년 11월 25일,14.4,14.405,14.425,14.39,-,-4.51%
2018년 11월 23일,15.08,14.66,14.66,14.66,0.21K,4.22%
